,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
20551,0425161242,Chromosome 6,Robin Cook,2000,Berkley Publishing Group
20580,0425169863,Point of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group
20644,0440234743,The Testament,John Grisham,1999,Dell
20796,0446604089,The Best Laid Plans,Sidney Sheldon,1998,Warner Books
20816,0446607657,When the Wind Blows,James Patterson,1999,Warner Vision
20907,0449907481,A Thousand Acres (Ballantine Reader's Circle),JANE SMILEY,1992,Ballantine Books
20975,0553579606,Ashes to Ashes,TAMI HOAG,2000,Bantam
21026,0553579754,Fear Nothing,DEAN KOONTZ,1998,Bantam
21086,0553580191,Seize the Night,DEAN KOONTZ,1999,Bantam
21124,0671888587,I'll Be Seeing You,Mary Higgins Clark,1994,Pocket
21160,0786868716,The Five People You Meet in Heaven,Mitch Albom,2003,Hyperion
21369,080410526X,All I Really Need to Know,ROBERT FULGHUM,1989,Ivy Books
21452,1558745718,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,1998,Health Communications
21496,1400030382,The Piano Tuner : A Novel,DANIEL MASON,2003,Vintage
21514,0070212570,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill
21595,0399143947,Point of Origin,Patricia Daniels Cornwell,1998,Putnam Pub Group
21638,0553272586,Farewell to Manzanar: A True Story of Japanese American Experience During and  After the World War II Internment,Jeanne W. Houston,1983,Bantam Books
21653,0312289723,Ten Big Ones: A Stephanie Plum Novel,Janet Evanovich,2004,St. Martin's Press
21672,0316603570,3rd Degree,James Patterson,2004,"Little, Brown"
21709,0316693200,2nd Chance,James Patterson,2002,"Little, Brown"
21760,0385508042,The King of Torts,John Grisham,2003,Doubleday Books
21843,0385510438,The Last Juror,John Grisham,2004,Doubleday
21901,0446530891,Split Second,David Baldacci,2003,Warner Books
21925,0671886665,A Cry In The Night,Mary Higgins Clark,1993,Pocket
21952,0684835983,Before I Say Good-Bye : A Novel,Mary Higgins Clark,2000,Simon &amp; Schuster
21981,1558744150,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1996,Health Communications
22043,0316777722,Me Talk Pretty One Day,David Sedaris,2000,"Little, Brown"
22092,0679439382,The Little Friend,Donna Tartt,2002,Alfred A. Knopf
22121,0679723161,Lolita (Vintage International),VLADIMIR NABOKOV,1989,Vintage
22166,0684195488,Accordion Crimes,E. Annie Proulx,1996,Scribner
22180,0064400557,Charlotte's Web (Trophy Newbery),E. B. White,1974,HarperTrophy
22241,0452268060,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction),Julia Alvarez,1992,Plume Books
22282,0679734775,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1991,Vintage
22338,0425168298,Secret Prey,John Sandford,2003,Berkley Publishing Group
22366,0345392825,Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle),Mary Pipher,1995,Ballantine Books
22401,0345435168,Open House (Oprah's Book Club (Paperback)),Elizabeth Berg,2001,Ballantine Books
22454,0446387878,A Yellow Raft in Blue Water,Michael Dorris,1998,Warner Books
22476,0446518581,Border Music,Robert James Waller,1995,Warner Books
22494,0842332278,The Remnant: On the Brink of Armageddon (Left Behind No. 10),Tim LaHaye,2002,Tyndale House Publishers
22517,0743418174,Good in Bed,Jennifer Weiner,2002,Washington Square Press
22726,0553583956,Safe Harbor,Luanne Rice,2003,Bantam Books
22744,0345447867,The Apprentice,Tess Gerritsen,2003,Ballantine Books
22774,0385511612,Bleachers,John Grisham,2003,Doubleday
22842,0393317552,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,1999,W. W. Norton &amp; Company
22874,0061015725,Prey,Michael Crichton,2003,Avon Books
22940,0142004235,East of Eden (Oprah's Book Club),John Steinbeck,2003,Penguin Books
22999,0446608262,The Lion's Game,Nelson DeMille,2000,Warner Books
23033,0375707972,The Reader,Bernhard Schlink,1999,Vintage Books USA
23162,0312421273,The Corrections: A Novel,Jonathan Franzen,2002,Picador USA
23221,0618002219,The Hobbit: or There and Back Again,J.R.R. Tolkien,1999,Houghton Mifflin Company
23257,0028604199,Once upon a More Enlightened Time: More Politically Correct Bedtime Stories,James Finn Garner,1995,MacMillan Publishing Company.
23290,0786890436,The Diary of Ellen Rimbauer: My Life at Rose Red,Ellen Rimbauer,2002,Hyperion Press
23329,1400031346,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,2002,Anchor (UK)
23376,0345391055,Disclosure,Michael Crichton,1994,Ballantine Books
23448,0380018179,The Thorn Birds,Colleen McCullough,1978,Avon
23516,0385472943,The Runaway Jury,JOHN GRISHAM,1996,Doubleday
23546,0671000306,Shock Wave (Dirk Pitt Adventures (Paperback)),Clive Cussler,1996,Pocket
23563,0671000314,FLOOD TIDE,Clive Cussler,1998,Pocket Books
23576,0671026682,Serpent : A Novel from the NUMA Files (Numa Files Series),Clive Cussler,2000,Pocket
23590,0671452177,WLD ACCORDNG GARP,John Irving,1982,Pocket
23602,0786861347,Don't Stand Too Close to a Naked Man,Tim Allen,1994,Hyperion Books
23620,0312973055,Robert Ludlum's The Hades Factor,Robert Ludlum,2001,St. Martin's Paperbacks
23636,034539657X,Dark Rivers of the Heart,Dean R. Koontz,1995,Ballantine Books
23661,0373825013,"Whirlwind (Tyler, Book 1)",Nancy Martin,1992,Harlequin
23682,0425126064,Shadow Prey,John Sandford,2004,Berkley Publishing Group
23700,0425133540,The Sum of All Fears (Jack Ryan Novels),Tom Clancy,1996,Berkley Publishing Group
23729,0425142485,The Funhouse,Dean R. Koontz,1994,Berkley Publishing Group
23755,0425147363,Tom Clancy's Op-Center (Tom Clancy's Op Center (Paperback)),Tom Clancy,1995,Berkley Publishing Group
23780,0440204194,Firefly Summer,Maeve Binchy,1989,Dell
23808,0440211727,A Time to Kill,JOHN GRISHAM,1992,Dell
23994,0440211891,Heartbeat,Danielle Steel,1992,Dell
24011,0440213525,The Client,John Grisham,1994,Dell Publishing Company
24143,0440214041,The Pelican Brief,John Grisham,1993,Dell
24302,0440218535,Smilla's Sense of Snow,Peter Hoeg,1997,Island
24328,0440222656,The Horse Whisperer,Nicholas Evans,1996,Dell
24456,0440224780,The Ranch,DANIELLE STEEL,1998,Dell
24475,0446359866,Presumed Innocent,Scott Turow,1989,Warner Books
24527,0451132378,Pet Sematary,Stephen King,1984,Signet Book
24553,0451162145,Koko,Peter Straub,1995,Signet Book
24565,0451170385,Four Past Midnight,Stephen King,2001,Signet Book
24603,0553264079,I'll Take Manhattan,Judith Krantz,1987,Bantam Books
24619,0553297260,Darkness,John Saul,1992,Bantam Books
24632,0590453653,"Welcome to Dead House (Goosebumps, No 1)",R. L. Stine,1995,Scholastic
24643,0671004565,We'll Meet Again,Mary Higgins Clark,2000,Pocket
24682,0671034022,Mercy,Julie Garwood,2002,Pocket
24708,0812543262,Relic,Douglas Preston,2003,Tor Books
24730,0452277337,Le Divorce (William Abrahams Book),Diane Johnson,1997,Plume Books
24752,067976397X,Corelli's Mandolin : A Novel,LOUIS DE BERNIERES,1995,Vintage
24784,0515121843,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books
24821,0743225406,The Shipping News : A Novel,Annie Proulx,2001,Scribner
24881,051510566X,The Cat Who Lived High,Lilian Jackson Braun,1991,Jove Books
24908,0743206061,The Second Time Around : A Novel,Mary Higgins Clark,2003,Simon &amp; Schuster
24929,0316769487,The Catcher in the Rye,J.D. Salinger,1991,"Little, Brown"
25131,0425171396,"Hidden Agendas (Tom Clancy's Net Force, No. 2)",Tom Clancy,1999,Berkley Publishing Group
25151,0380717018,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon
25197,0345441036,Black House,Stephen King,2002,Ballantine Books
25244,0446611638,Lost Light,Michael Connelly,2004,Warner Vision
25274,0451208765,Sleep No More,Greg Iles,2003,Signet Book
25312,0553582763,By the Light of the Moon,DEAN KOONTZ,2003,Bantam
25350,0449212602,The Handmaid's Tale,Margaret Atwood,1989,Fawcett Books
25454,0452264464,Beloved (Plume Contemporary Fiction),Toni Morrison,1994,Plume
25531,0452269652,Jazz (Plume Contemporary Fiction),Toni Morrison,1993,Plume Books
25549,0061031070,Moving Target,Elizabeth Lowell,2002,Avon Books
25573,0449005615,Seabiscuit: An American Legend,LAURA HILLENBRAND,2002,Ballantine Books
25676,0440217520,Tunnel Vision (V.I. Warshawski Novels (Paperback)),Sara Paretsky,1995,Dell
25703,0440235162,The Smoke Jumper,Nicholas Evans,2002,Dell Publishing Company
25760,0887307876,"The Dilbert Principle: A Cubicle'S-Eye View of Bosses, Meetings, Management Fads &amp; Other Workplace Afflictions",Scott Adams,1996,HarperBusiness
25795,0929634063,50 Simple Things You Can Do to Save the Earth,Earthworks Group,1989,Pub Group West
25814,1551660717,Forbidden Fruit,Erica Spindler,1996,Mira
25830,0553211404,Jane Eyre (Bantam Classics),Charlotte Bronte,1983,Bantam
25868,0385502532,Drowning Ruth,Christina Schwarz,2000,Doubleday
25910,0553272535,Night,Elie Wiesel,1982,Bantam Books
25983,0312171838,Bachelor Brothers' Bed &amp; Breakfast,Bill Richardson,1997,St. Martin's Griffin
26005,076790592X,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,2002,Broadway
26045,0061097314,The Bean Trees,Barbara Kingsolver,1998,HarperTorch
26102,0380778556,Rebecca,Daphne Du Maurier,1994,Avon
26137,0440967694,The Outsiders,S. E. Hinton,1993,Learning Curve
26163,0553210793,The Adventures of Huckleberry Finn (Bantam Classics),MARK TWAIN,1981,Bantam
26190,0060915544,The Bean Trees,Barbara Kingsolver,1989,Perennial
26292,0553210092,The Scarlet Letter,NATHANIEL HAWTHORNE,1965,Bantam
26324,0553274503,Flowers for Algernon (Bantam Classic),DANIEL KEYES,1984,Bantam
26364,0553575538,Stealing Shadows (Shadows Trilogy (Paperback)),Kay Hooper,2000,Bantam Books
26384,0767903579,Falling Leaves: The True Story of an Unwanted Chinese Daughter,Adeline Yen Mah,1999,Broadway Books
26407,055357227X,"The Web (Alex Delaware Series, No. 10)",JONATHAN KELLERMAN,1996,Bantam
26430,0671759361,Pearl in the Mist (Landry),V.C. Andrews,1994,Pocket
26445,0380789019,Neverwhere,Neil Gaiman,1998,Avon
26560,067976402X,Snow Falling on Cedars,David Guterson,1995,Vintage Books USA
26778,0060928336,Divine Secrets of the Ya-Ya Sisterhood: A Novel,Rebecca Wells,1997,Perennial
27061,1558744606,Chicken Soup for the Mother's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1997,Health Communications
27082,0446672211,Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
27334,0446675059,The Honk and Holler Opening Soon,Billie Letts,1999,Warner Books
27382,0440226430,Summer Sisters,Judy Blume,1999,Dell Publishing Company
27562,006019491X,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover)),Isabel Allende,1999,HarperCollins
27596,0452284937,Girl With a Pearl Earring,Tracy Chevalier,2003,Plume Books
27616,0060529709,Everything Is Illuminated : A Novel,Jonathan Safran Foer,2003,Perennial
27630,0451163966,One Flew Over the Cuckoo's Nest,Ken Kesey,1989,Signet Book
27678,0452269571,Bastard Out of Carolina,Dorothy Allison,1993,Plume Books
27734,0345384377,Sole Survivor,DEAN KOONTZ,1997,Ballantine Books
27757,0446609943,The Switch,Sandra Brown,2001,Warner Vision
27783,0375725784,A Heartbreaking Work of Staggering Genius,Dave Eggers,2001,Vintage Books USA
27905,0385492081,Into Thin Air : A Personal Account of the Mt. Everest Disaster,JON KRAKAUER,1998,Anchor
28021,0553575104,In Pursuit of the Proper Sinner,Elizabeth George,2000,Bantam Books
28040,0375400117,Memoirs of a Geisha,Arthur Golden,1997,Alfred A. Knopf
28081,0385323638,Pink Slip,RITA CIRESI,1999,Delta
28100,0385421982,The Pelican Brief,JOHN GRISHAM,1992,Doubleday
28119,038542471X,The Client,John Grisham,1993,Doubleday Books
28161,0385475713,Alias Grace,Margaret Atwood,1996,Nan A. Talese
28175,0446532231,"Dude, Where's My Country?",Michael Moore,2003,Warner Books
28261,0446670251,The Virgin Suicides,Jeffrey Eugenides,1994,Warner Books
28340,0670880728,Bridget Jones's Diary,Helen Fielding,1998,Viking Books
28391,0679429220,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House
28487,0679751602,Mama Makes Up Her Mind: And Other Dangers of Southern Living,Bailey White,1994,Vintage Books USA
28519,0684195984,FROM POTTER'S FIELD,Patricia Cornwell,1995,Scribner
28551,0804105820,It Was on Fire When I Lay Down on It,Robert Fulghum,1993,Ivy Books
28595,0142001821,The Passion of Artemisia,Susan Vreeland,2002,Penguin Books
28618,0316168815,The Lovely Bones,Alice Sebold,2004,Back Bay Books
28659,0316785261,The Fig Eater : A Novel,Jody Shields,2001,Back Bay Books
28674,0452283205,Falling Angels,Tracy Chevalier,2002,Plume Books
28732,0452283868,Sula,Toni Morrison,2002,Plume Books
28749,0553569074,Wouldn't Take Nothing for My Journey Now,Maya Angelou,1994,Bantam Books
28767,0684865742,Tis: A Memoir,Frank McCourt,2000,Scribner
28814,0743225325,Good Harbor: A Novel,Anita Diamant,2001,Scribner
28838,0743237188,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone
28944,0142004278,Big Fish,Daniel Wallace,2003,Penguin USA (Paper)
28961,0425141233,Winter Prey,John Sandford,2004,Berkley Publishing Group
28985,055328942X,"The Shelters of Stone (Earth's Children, Book 5)",JEAN M. AUEL,2003,Bantam
29011,0743437802,The Stone Monkey (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,2003,Pocket
29044,0312974256,Welcome to Temptation,Jennifer Crusie,2001,St. Martin's Paperbacks
29072,0312983301,Full Blast (Janet Evanovich's Full Series),Janet Evanovich,2004,St. Martin's Paperbacks
29103,0312983824,Faking It,Jennifer Crusie,2003,St. Martin's Paperbacks
29149,0425188787,Hunting Season (Anna Pigeon Novels (Paperback)),Nevada Barr,2003,Berkley Publishing Group
29175,0446610550,The Playboy,Carly Phillips,2003,Warner Forever
29191,0451203771,Scarlet Feather,Maeve Binchy,2002,Signet Book
29250,051512317X,Rising Tides,Nora Roberts,2001,Jove Books
29279,0515124214,Inner Harbor (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books
29307,0515134384,The Cat Who Went Up the Creek,Lilian Jackson Braun,2003,Jove Books
29334,051513628X,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books
29380,0515136379,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books
29428,0515136530,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,Jove Pubns
29476,0515137111,Birthright,Nora Roberts,2004,Jove Books
29502,0312952716,A Simple Plan,Scott Smith,1994,St. Martin's Press
29527,0425147517,The Key to Midnight,Dean R. Koontz,1995,Berkley Publishing Group
29554,0767905385,Catch Me If You Can: The True Story of a Real Fake,Stan Redding,2000,Broadway
29613,0451169530,The Stand: Complete and Uncut,Stephen King,1991,Signet Book
29678,0886777631,"City of Golden Shadow (Otherland, Volume 1)",Tad Williams,1998,Daw Books
29698,0316789089,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),Anita Shreve,1999,"Little, Brown"
29752,0345353145,Sphere,MICHAEL CRICHTON,1988,Ballantine Books
29880,0345354613,Eaters of the Dead,MICHAEL CRICHTON,1988,Ballantine Books
29919,0345378482,The Andromeda Strain,MICHAEL CRICHTON,1992,Ballantine Books
29984,0345378490,Congo,Michael Crichton,1995,Ballantine Books
30073,0345380371,Rising Sun,MICHAEL CRICHTON,1992,Ballantine Books
30157,0345402871,Airframe,Michael Crichton,1997,Ballantine Books
30228,034540288X,The Lost World,Michael Crichton,1996,Ballantine Books
30318,0345417623,Timeline,MICHAEL CRICHTON,2000,Ballantine Books
30487,0399141464,Cause of Death,Patricia Daniels Cornwell,1996,Putnam Pub Group
30512,0399145087,Black Notice,Patricia Daniels Cornwell,1999,Putnam Pub Group
30551,0425176932,"Breaking Point (Tom Clancy's Net Force, No. 4)",Steve Perry,2000,Berkley Publishing Group
30565,0425182673,"Cybernation (Tom Clancy's Net Force, No. 6)",Steve Perry,2001,Berkley Publishing Group
30582,0679433740,Paradise,Toni Morrison,1998,Alfred A. Knopf
30595,0679457526,Into Thin Air : A Personal Account of the Mount Everest Disaster,JON KRAKAUER,1997,Villard
30630,0684874350,ANGELA'S ASHES,Frank McCourt,1996,Scribner
30753,0786881852,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,1997,Hyperion
30842,1573221112,The Art of Happiness: A Handbook for Living,Dalai Lama,1998,Penguin Putnam
30869,0446527785,A Bend in the Road,Nicholas Sparks,2001,Warner Books
30910,0345384369,Intensity,DEAN KOONTZ,1996,Ballantine Books
30957,0345386108,Winter Moon,Dean R. Koontz,1995,Ballantine Books
30991,0425153975,The Eyes of Darkness,Dean R. Koontz,1996,Berkley Publishing Group
31028,0440206154,Red Dragon,Thomas Harris,2000,Dell Publishing Company
31174,0446603589,Absolute Power,David Baldacci,1996,Warner Books
31214,0446611778,Last Man Standing,David Baldacci,2002,Warner Vision
31250,1558745157,The Lost Boy: A Foster Child's Search for the Love of a Family,Dave Pelzer,1997,Health Communications
31318,044651652X,The Bridges of Madison County,Robert James Waller,1992,Warner Books
31452,044651747X,Puerto Vallarta Squeeze,Robert James Waller,1995,Warner Books
31470,0451124340,Different Seasons,Stephen King,1983,Penguin Putnam~mass
31494,034543479X,A Widow for One Year,JOHN IRVING,2001,Fawcett
31529,0446364495,The Bridges of Madison County,Robert James Waller,1995,Warner Books
31550,0804115761,Thousand Acres,JANE SMILEY,1996,Ivy Books
31581,0743203631,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,Touchstone
31627,0440439884,Island of the Blue Dolphins,SCOTT O'DELL,1971,Random House Children's Books
31662,0449003795,P Is for Peril,Sue Grafton,2002,Ballantine Books
31734,0061031410,Courting Trouble,Lisa Scottoline,2003,HarperTorch
31757,0061094129,Legal Tender,Lisa Scottoline,1997,HarperTorch
31781,0380820889,Blindsighted,Karin Slaughter,2002,HarperTorch
31804,038533558X,Gone For Good,HARLAN COBEN,2002,Delacorte Press
31827,0446527041,The Crush,Sandra Brown,2002,Warner Books
31847,0449227545,The Hammer of Eden: A Novel,Ken Follett,1999,Fawcett Books
31861,0451204301,Impulse,Catherine Coulter,2001,Signet Book
31876,0451206525,Dead Sleep,Greg Iles,2002,Signet Book
31914,0515130389,Carolina Moon,Nora Roberts,2001,Jove Books
31971,0553582364,A Traitor to Memory,Elizabeth George,2002,Bantam Books
31996,0684810387,MOONLIGHT BECOMES YOU,Mary Higgins Clark,1996,Simon &amp; Schuster
32021,0345441133,Summer Island,KRISTIN HANNAH,2002,Ballantine Books
32044,0451204948,A Day Late and a Dollar Short,Terry McMillan,2002,Signet Book
32057,0553564528,Guilty as Sin,TAMI HOAG,1997,Bantam
32092,0099245027,The Testament,John Grisham,1999,Trafalgar Square
32124,044900371X,The Orchid Thief (Ballantine Reader's Circle),Susan Orlean,2000,Ballantine Books
32158,0374270325,A Man in Full,Tom Wolfe,1998,Farrar Straus &amp; Giroux
32180,0804111359,Secret History,DONNA TARTT,1993,Ballantine Books
32244,0140244824,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,1996,Penguin Books
32302,0375702709,A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines,1997,Vintage Books USA
32373,0446605239,The Notebook,Nicholas Sparks,1998,Warner Books
32549,0312924801,September,Rosamunde Pilcher,1991,St. Martin's Press
32581,0385472951,The Partner,John Grisham,1997,Doubleday Books
32635,0440236665,Lone Eagle,Danielle Steel,2002,Dell Publishing Company
32647,0515118230,Home Song,Lavyrle Spencer,1995,Jove Books
32665,044661162X,Chasing the Dime,Michael Connelly,2003,Warner Books
32694,0375727345,House of Sand and Fog,Andre Dubus III,2000,Vintage Books
32892,0060958022,Five Quarters of the Orange,Joanne Harris,2002,Perennial
32949,0345337662,Interview with the Vampire,Anne Rice,1993,Ballantine Books
33168,0345347951,Childhood's End,Arthur C. Clarke,1987,Del Rey Books
33187,0440200989,Weep No More My Lady,Mary Higgins Clark,1993,Dell
33217,0440224772,Mirror Image,Danielle Steel,1999,Dell Publishing Company
33231,0440235596,Tara Road,Maeve Binchy,2000,Dell Publishing Company
33314,0440940001,Island of the Blue Dolphins (Laurel Leaf Books),Scott O'Dell,1978,Laure Leaf
33353,0446527793,The Guardian,Nicholas Sparks,2003,Warner Books
33382,0446606812,Message in a Bottle,Nicholas Sparks,1999,Warner Vision
33489,0670894508,Cause Celeb,Helen Fielding,2001,Viking Books
33500,0671553046,Life Support,Tess Gerritsen,1998,Pocket
33518,0671568175,Let Me Call You Sweetheart,Mary Higgins Clark,1996,Pocket
33555,0671673688,While My Pretty One Sleeps,Mary Higgins Clark,1990,Pocket
33583,0671701231,The Anastasia Syndrome,Mary Higgins Clark,1991,Pocket
33605,0671867091,Remember Me,Mary Higgins Clark,1995,Pocket
33640,0316693235,Violets Are Blue,James Patterson,2001,"Little, Brown"
33688,0373243286,"Irish Rebel (Special Edition, 1328)",Nora Roberts,2000,Silhouette
33710,0385490445,Alias Grace : A Novel,Margaret Atwood,1997,Anchor
33744,039914465X,Southern Cross,Patricia Daniels Cornwell,1999,Putnam Pub Group
33769,0399146253,The Last Precinct,Patricia Daniels Cornwell,2000,Putnam Publishing Group
33807,039914739X,Isle of Dogs,Patricia Daniels Cornwell,2001,Putnam Publishing Group
33832,0399150897,Blow Fly: A Scarpetta Novel,Patricia Cornwell,2003,Putnam Publishing Group
33887,0425097722,Fatherhood,Bill Cosby,1994,Berkley Publishing Group
33907,0425147584,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
33945,044022103X,One True Thing,Anna Quindlen,1995,Dell
33991,0446525774,Saving Faith,David Baldacci,1999,Warner Books
34006,0446525804,Last Man Standing,David Baldacci,2001,Warner Books
34026,0446613266,Four Blind Mice,James Patterson,2003,Warner Books
34068,051511779X,Born in Shame,Nora Roberts,1996,Jove Books
34097,0670896764,A Day Late and a Dollar Short,Terry McMillan,2001,Viking Books
34112,0671025333,Empty Promises,Ann Rule,2000,Pocket
34141,068484477X,STONES FROM THE RIVER,Ursula Hegi,1997,Touchstone
34248,140003180X,The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency),ALEXANDER MCCALL SMITH,2004,Anchor
34269,1551666839,Dead Run,Erica Spindler,2003,Mira
34292,0446612545,The Beach House,James Patterson,2003,Warner Books
34382,0451524934,1984,George Orwell,1990,Signet Book
34475,044022425X,Drums of Autumn,DIANA GABALDON,1997,Dell
34506,0142000205,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books
34617,0061030643,The Associate,Phillip Margolin,2002,HarperTorch
34642,0156005891,Eden Close,Anita Shreve,1998,Harvest Books
34673,0312978367,The Prometheus Deception,Robert Ludlum,2001,St. Martin's Press
34700,0312979479,And Then There Were None : A Novel,Agatha Christie,2001,St. Martin's Paperbacks
34717,0316693294,Cat and Mouse,James Patterson,1997,Replica Books
34752,0345439104,Drowning Ruth (Oprah's Book Club),CHRISTINA SCHWARZ,2001,Ballantine Books
34840,0373218192,Engaging The Enemy,Nora Roberts,2003,Silhouette
34881,0373484003,Irish Hearts,Nora Roberts,2000,Silhouette
34912,042510107X,Red Storm Rising,Tom Clancy,1997,Berkley Publishing Group
34956,0425180964,The Bear and the Dragon (Jack Ryan Novels),Tom Clancy,2001,Berkley Publishing Group
35002,0440122090,Echoes,Maeve Binchy,1989,Dell
35037,0440223571,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997,Dell
35056,0440237300,Three Weeks in Paris,BARBARA TAYLOR BRADFORD,2002,Dell
35068,0446354732,Nothing Lasts Forever,Sidney Sheldon,1995,Warner Books
35089,0446611867,A Bend in the Road,Nicholas Sparks,2002,Warner Books
35183,0449208672,The Cater Street Hangman,Anne Perry,1990,Fawcett Books
35205,0515134368,The Penwyth Curse,Catherine Coulter,2004,Jove Books
35223,0553278746,The Postman (Bantam Classics),David Brin,1990,Spectra Books
35245,0553569031,Gone But Not Forgotten,PHILLIP M. MARGOLIN,1994,Bantam
35268,0671727583,Smart Women,Judy Blume,1990,Pocket Books
35295,0743410181,Temptation,Jude Deveraux,2001,Pocket Books
35310,1551668300,16 Lighthouse Road,Debbie Macomber,2001,Mira
35327,1551669293,204 Rosewood Lane,Debbie Macomber,2002,Mira
35342,0060926317,Mutant Message Down Under,Marlo Morgan,1995,Perennial
35378,0140280553,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",Dava Sobel,2000,Penguin Books
35411,0156011042,East of the Mountains (Vintage Contemporaries (Paperback)),David Guterson,2000,Harvest Books
35430,0345423135,The Magic Circle,Katherine Neville,1999,Ballantine Books
35451,0373218036,"Truly, Madly Manhattan",Nora Roberts,2003,Silhouette
35490,0385494246,Amsterdam : A Novel,IAN MCEWAN,1999,Anchor
35520,0385498802,Bee Season: A Novel,Myla Goldberg,2001,Anchor Books/Doubleday
35592,0425152251,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group
35676,0451209907,Quentins,Maeve Binchy,2003,Signet Book
35712,0671789422,Possessing the Secret of Joy,Alice Walker,1993,Pocket
35739,0688177859,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,2000,Perennial
35780,0802139256,Peace Like a River,Leif Enger,2002,Grove Press
35819,0553574671,Prime Cut,Diane Mott Davidson,2000,Bantam Books
35847,014025448X,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books
35926,0385324057,Summer Sisters,Judy Blume,1998,Delacorte Press
35963,0385497466,The Brethren,JOHN GRISHAM,2000,Doubleday
36018,0446527017,Standoff,Sandra Brown,2000,Warner Books
36041,0446527165,Wish You Well,David Baldacci,2000,Warner Books
36069,0671510126,The Good Earth (Enriched Classics),Pearl S. Buck,1994,Pocket
36088,0684835959,YOU BELONG TO ME,Mary Higgins Clark,1998,Simon &amp; Schuster
36111,0743206029,On the Street Where You Live : A Novel,Mary Higgins Clark,2001,Simon &amp; Schuster
36150,0688170528,The Pact: A Love Story,Jodi Picoult,1999,Quill
36191,0060977493,The God of Small Things,Arundhati Roy,1998,Perennial
36277,0140039589,Watership Down,Richard Adams,1974,Penguin Books
36297,0349101779,The Wasp Factory,Iain Banks,0,Abacus
36329,0440216745,Whispers,BELVA PLAIN,1994,Dell
36351,0446613436,The Guardian,Nicholas Sparks,2004,Warner Books
36382,0553584510,The Survivors Club,LISA GARDNER,2003,Bantam
36415,0671027123,All Through the Night (Holiday Classics),Mary Higgins Clark,1999,Pocket
36434,0743460529,Daddy's Little Girl,Mary Higgins Clark,2003,Pocket
36475,0446604666,Sick Puppy,Carl Hiaasen,2001,Warner Vision
36535,0156711427,A Passage to India,E.M. Forster,1965,Harvest Books
36558,0061093327,Low Country,Anne Rivers Siddons,1999,HarperTorch
36572,0440241162,Nerd in Shining Armor,Vicki Lewis Thompson,2003,Dell Publishing Company
36604,1878424319,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,1997,Amber-Allen Publishing
36656,039592720X,Interpreter of Maladies,Jhumpa Lahiri,1999,Houghton Mifflin Co
36715,0451153553,Misery,Stephen King,1988,New Amer Library
36759,0399146431,The Bonesetter's Daughter,Amy Tan,2001,Putnam Publishing Group
