,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
30395,0452283205,Falling Angels,Tracy Chevalier,2002,Plume Books
30447,0452283868,Sula,Toni Morrison,2002,Plume Books
30460,0553569074,Wouldn't Take Nothing for My Journey Now,Maya Angelou,1994,Bantam Books
30478,0684844826,SALT DANCERS,Ursula Hegi,1997,Touchstone
30485,0684848406,The SECRET BOOK OF GRAZIA DEI ROSSI,Jacqueline Park,1998,Simon &amp; Schuster
30493,0684865742,Tis: A Memoir,Frank McCourt,2000,Scribner
30539,0743225325,Good Harbor: A Novel,Anita Diamant,2001,Scribner
30558,0743237188,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone
30642,0142004278,Big Fish,Daniel Wallace,2003,Penguin USA (Paper)
30658,0425141233,Winter Prey,John Sandford,2004,Berkley Publishing Group
30678,0451184734,Blood Relations,Barbara Parker,1997,Signet Book
30682,055328942X,"The Shelters of Stone (Earth's Children, Book 5)",JEAN M. AUEL,2003,Bantam
30702,0743437802,The Stone Monkey (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,2003,Pocket
30731,0312974256,Welcome to Temptation,Jennifer Crusie,2001,St. Martin's Paperbacks
30757,0312983301,Full Blast (Janet Evanovich's Full Series),Janet Evanovich,2004,St. Martin's Paperbacks
30788,0312983824,Faking It,Jennifer Crusie,2003,St. Martin's Paperbacks
30833,0380785218,Snow Place to Die : A Bed-and-Breakfast Mystery (Bed-And-Breakfast Mysteries (Paperback)),Mary Daheim,1998,Avon
30838,0425188787,Hunting Season (Anna Pigeon Novels (Paperback)),Nevada Barr,2003,Berkley Publishing Group
30864,0446610550,The Playboy,Carly Phillips,2003,Warner Forever
30880,0451203771,Scarlet Feather,Maeve Binchy,2002,Signet Book
30929,0515118249,The Cat Who Blew the Whistle,Lilian Jackson Braun,1996,Jove Books
30937,051512317X,Rising Tides,Nora Roberts,2001,Jove Books
30966,0515124214,Inner Harbor (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books
30993,0515134384,The Cat Who Went Up the Creek,Lilian Jackson Braun,2003,Jove Books
31019,0515136263,Chesapeake Blue,Nora Roberts,2004,Jove Books
31035,051513628X,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books
31079,0515136379,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books
31123,0515136530,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,Jove Pubns
31168,0515137111,Birthright,Nora Roberts,2004,Jove Books
31192,0312952716,A Simple Plan,Scott Smith,1994,St. Martin's Press
31215,0375507876,Prague : A Novel,ARTHUR PHILLIPS,2002,Random House
31221,0425147517,The Key to Midnight,Dean R. Koontz,1995,Berkley Publishing Group
31245,0446310492,To Kill a Mockingbird,Harper Lee,1985,Warner Books
31260,0465014909,The Culture of Fear: Why Americans Are Afraid of the Wrong Things,Barry Glassner,2000,Basic Books
31268,0446529788,A Kiss Remembered: A Classic Love Story,Sandra Brown,2002,Warner Books
31276,0553802542,Thursday's Child,Sandra Brown,2002,Bantam Books
31286,0684855631,The Empty Chair,Jeffery Deaver,2000,Simon &amp; Schuster
31300,0743204697,The Woman Next Door,Barbara Delinsky,2001,Simon &amp; Schuster
31309,0767905385,Catch Me If You Can: The True Story of a Real Fake,Stan Redding,2000,Broadway
31363,1551668904,Honor Bound,Sandra Brown,2002,Mira Books
31368,0380710846,Caesar's Women (Masters of Rome Series),Colleen McCullough,1997,Avon
31372,0446386405,How to Live Cat,Stephen Baker,1989,Warner Books
31379,0451169530,The Stand: Complete and Uncut,Stephen King,1991,Signet Book
31439,0886777631,"City of Golden Shadow (Otherland, Volume 1)",Tad Williams,1998,Daw Books
31452,0020198906,Joshua,Joseph F Girzone,1987,Macmillan
31466,0316789089,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),Anita Shreve,1999,"Little, Brown"
31512,0345353145,Sphere,MICHAEL CRICHTON,1988,Ballantine Books
31626,0345354613,Eaters of the Dead,MICHAEL CRICHTON,1988,Ballantine Books
31660,0345378482,The Andromeda Strain,MICHAEL CRICHTON,1992,Ballantine Books
31718,0345378490,Congo,Michael Crichton,1995,Ballantine Books
31800,0345380371,Rising Sun,MICHAEL CRICHTON,1992,Ballantine Books
31880,0345402871,Airframe,Michael Crichton,1997,Ballantine Books
31942,034540288X,The Lost World,Michael Crichton,1996,Ballantine Books
32022,0345417623,Timeline,MICHAEL CRICHTON,2000,Ballantine Books
32159,0374190666,Longitudes and Attitudes: Exploring the World After September 11,Thomas L. Friedman,2002,Farrar Straus &amp; Giroux
32166,038097584X,What Looks Like Crazy on an Ordinary Day: A Novel (Oprah's Book Club (Hardcover)),Pearl Cleage,1997,William Morrow &amp; Company
32169,0399141464,Cause of Death,Patricia Daniels Cornwell,1996,Putnam Pub Group
32190,0399145087,Black Notice,Patricia Daniels Cornwell,1999,Putnam Pub Group
32224,0425174808,Tom Clancy's Op-Center: Divide and Conquer (Tom Clancy's Op Center (Paperback)),Tom Clancy,2000,Berkley Publishing Group
32236,0425176932,"Breaking Point (Tom Clancy's Net Force, No. 4)",Steve Perry,2000,Berkley Publishing Group
32249,0425182673,"Cybernation (Tom Clancy's Net Force, No. 6)",Steve Perry,2001,Berkley Publishing Group
32265,0425190919,"Sea of Fire (Op-Center Series, Volume 10)",Jeff Rovin,2003,Berkley Publishing Group
32274,0440164842,Noble House: A Novel of Contemporary Hong Kong,James Clavell,1984,Dell
32279,0446526126,Ten Things I Wish I'd Known Before I Went Out into the Real World,Maria Shriver,2000,Warner Books
32288,0486285537,100 Best-Loved Poems (Dover Thrift Editions),Philip Smith,1995,Dover Publications
32295,0679433740,Paradise,Toni Morrison,1998,Alfred A. Knopf
32306,0679457526,Into Thin Air : A Personal Account of the Mount Everest Disaster,JON KRAKAUER,1997,Villard
32335,0684874350,ANGELA'S ASHES,Frank McCourt,1996,Scribner
32442,0688151981,We Are Our Mothers' Daughters,Cokie Roberts,1998,William Morrow
32448,0743204735,Bush at War,Bob Woodward,2002,Simon &amp; Schuster
32454,0761107363,97 Ways to Make A Baby Laugh,Jack Moore,1997,Workman Publishing
32459,0786881852,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,1997,Hyperion
32538,1573221112,The Art of Happiness: A Handbook for Living,Dalai Lama,1998,Penguin Putnam
32561,0446527785,A Bend in the Road,Nicholas Sparks,2001,Warner Books
32596,0440216818,Daybreak,Belva Plain,1995,Dell Publishing Company
32607,0373240007,"Pride Of Jared Mackade (The Mackade Brothers/) (Silhouette Special Edition, No 1000)",Nora Roberts,1995,Silhouette
32617,0553283960,"How to Get Out of Debt, Stay Out of Debt and Live Prosperously",Jerrold Mundis,1990,Bantam Books
32620,0743420373,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,2000,Pocket
32629,1853260282,Emma (Wordsworth Classics),Jane Austen,1997,NTC/Contemporary Publishing Company
32640,0345384369,Intensity,DEAN KOONTZ,1996,Ballantine Books
32680,0345386108,Winter Moon,Dean R. Koontz,1995,Ballantine Books
32713,0345407288,My American Journey,Colin L. Powell,1996,Ballantine Books
32718,0425153975,The Eyes of Darkness,Dean R. Koontz,1996,Berkley Publishing Group
32751,0440206154,Red Dragon,Thomas Harris,2000,Dell Publishing Company
32879,0446603589,Absolute Power,David Baldacci,1996,Warner Books
32913,0446611778,Last Man Standing,David Baldacci,2002,Warner Vision
32947,0515087491,The Corps: Semper Fi/Bk 1 (Corps (Paperback)),W. E. B. Griffin,1988,Jove Books
32951,0515101486,Special Operations (Badge of Honor Novels (Paperback)),W. E. B. Griffin,1995,Jove Books
32956,0515104175,Counterattack (The Corps Book 3),W. E. B. Griffin,1990,Jove Books
32961,0515123293,The Last Heroes (Men at War (Paperback Jove)),W. E. B. Griffin,1998,Jove Books
32965,1558745157,The Lost Boy: A Foster Child's Search for the Love of a Family,Dave Pelzer,1997,Health Communications
33026,0486280500,A Portrait of the Artist As a Young Man (Dover Thrift Editions),James Joyce,1994,Dover Publications
33029,0312958455,The Last Coyote (Last Coyote),Michael Connelly,1996,St. Martin's Press
33036,0345314980,Berlin Game,Len Deighton,1990,Ballantine Books
33040,0345384733,Red Square,Martin Cruz Smith,1993,Ballantine Books
33043,044651652X,The Bridges of Madison County,Robert James Waller,1992,Warner Books
33166,044651747X,Puerto Vallarta Squeeze,Robert James Waller,1995,Warner Books
33182,0451124340,Different Seasons,Stephen King,1983,Penguin Putnam~mass
33204,0515123447,Killing Floor,Lee Child,1998,Jove Books
33215,034543479X,A Widow for One Year,JOHN IRVING,2001,Fawcett
33242,0374480095,Tuck Everlasting,Natalie Babbitt,1985,"Farrar, Straus and Giroux (BYR)"
33263,0446364495,The Bridges of Madison County,Robert James Waller,1995,Warner Books
33281,0804115761,Thousand Acres,JANE SMILEY,1996,Ivy Books
33308,0821766570,The Guest List,Fern Michaels,2000,Zebra Books
33314,006251279X,The Pilgrimage,Paulo Coelho,1995,HarperSanFrancisco
33323,0140433139,Moll Flanders (Penguin Classics),Daniel Defoe,1989,Penguin Books
33327,0671002384,Ancient Blood:  Day of Honor #1 (Star Trek The Next Generation),Diane Carey,1997,Star Trek
33329,0671004247,"Treaty's Law (Star Trek: Day of Honor, Book 4)",Kristine Kathryn Rusch,1997,Star Trek
33331,0671006754,"Armageddon Sky (Star Trek Deep Space Nine: Day of Honor, Book 2)",L. A. Graf,1997,Star Trek
33333,0743203631,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,Touchstone
33372,0440439884,Island of the Blue Dolphins,SCOTT O'DELL,1971,Random House Children's Books
33404,0449003795,P Is for Peril,Sue Grafton,2002,Ballantine Books
33467,0375757597,Normal Girl : A Novel,MOLLY JONG-FAST,2001,Villard
33475,0743203178,Nothing Like It In the World : The Men Who Built the Transcontinental Railroad 1863-1869,Stephen E. Ambrose,2001,Simon &amp; Schuster
33482,0060572965,Dead Witch Walking,Kim Harrison,2004,HarperTorch
33488,0061031410,Courting Trouble,Lisa Scottoline,2003,HarperTorch
33505,0061059900,"Sailing to Sarantium (Sarantine Mosaic, Book 1)",Guy Gavriel Kay,2000,Eos
33510,0061094129,Legal Tender,Lisa Scottoline,1997,HarperTorch
33531,0312983433,The Viking Funeral (A Shane Scully Novel),Stephen J. Cannell,2002,St. Martin's Paperbacks
33540,0345440064,Death of a Stranger,ANNE PERRY,2003,Fawcett
33549,0380820889,Blindsighted,Karin Slaughter,2002,HarperTorch
33568,038533558X,Gone For Good,HARLAN COBEN,2002,Delacorte Press
33588,0385336667,Persuader: A Jack Reacher Novel,LEE CHILD,2003,Delacorte Press
33594,0399142649,The Maze,Catherine Coulter,1997,Putnam Publishing Group
33598,0440221048,A Certain Justice: A Novel,John T. Lescroart,1996,Dell Publishing Company
33602,0446527041,The Crush,Sandra Brown,2002,Warner Books
33618,0446610607,Raveling : A Novel,Peter Moore Smith,2001,Warner Vision
33620,0446611379,The Red Room,Nicci French,2002,Warner Vision
33630,0446612510,The Fourth Perimeter,Tim Green,2003,Warner Books
33643,0449227545,The Hammer of Eden: A Novel,Ken Follett,1999,Fawcett Books
33654,0451179153,Violation,Darian North,1999,Signet Book
33659,0451179897,House of Smoke,J. F. Freedman,1996,Signet Book
33664,0451202473,Bones,Jan Burke,2001,Signet Book
33674,0451204301,Impulse,Catherine Coulter,2001,Signet Book
33687,0451206525,Dead Sleep,Greg Iles,2002,Signet Book
33720,0515125490,Judas Child,Carol O'Connell,1999,Jove Books
33729,0515129038,Top Ten,Ryne Douglas Pearson,2000,Jove Books
33734,0515130389,Carolina Moon,Nora Roberts,2001,Jove Books
33787,0515135968,Shadow Game,Christine Feehan,2003,Jove Books
33795,0553582364,A Traitor to Memory,Elizabeth George,2002,Bantam Books
33816,0684810387,MOONLIGHT BECOMES YOU,Mary Higgins Clark,1996,Simon &amp; Schuster
33840,068815333X,Prayers for Rain,Dennis Lehane,1999,William Morrow &amp; Company
33844,0786866195,Buried Evidence,Nancy Taylor Rosenberg,2000,Hyperion Press
33851,0786889845,Conflict of Interest,Nancy Taylor Rosenberg,2003,Hyperion
33853,0812528042,A Flame in Byzantium,Chelsea Quinn Yarbro,1988,Tor Books (Mm)
33856,0812575911,Elixir,Gary Braver,2001,Tor Books
33863,1551664976,Cause For Alarm,Erica Spindler,1999,Mira
33865,1551667517,Forbidden Fruit (Mira),Erica Spindler,2003,Mira
33876,1551669609,All Fall Down,Erica Spindler,2002,Mira
33879,1551669625,Shocking Pink,Erica Spindler,2002,Mira
33885,0061092800,For My Daughters,Barbara Delinsky,1996,HarperTorch
33890,0312971362,Sis Boom Bah,Jane Heller,2000,St. Martin's Press
33898,0345441133,Summer Island,KRISTIN HANNAH,2002,Ballantine Books
33917,0451204948,A Day Late and a Dollar Short,Terry McMillan,2002,Signet Book
33929,0553564528,Guilty as Sin,TAMI HOAG,1997,Bantam
33959,0099245027,The Testament,John Grisham,1999,Trafalgar Square
33984,0812571991,Legacies : A Repairman Jack Novel (Repairman Jack),F. Paul Wilson,2000,Forge Books
33989,0725107251,From strength to strength: An autobiography,Sara Henderson,1993,Pan MacMillan Publishers Australia
33995,0751519782,Time for Bed,David Baddiel,1997,Time Warner Paperbacks
33999,044900371X,The Orchid Thief (Ballantine Reader's Circle),Susan Orlean,2000,Ballantine Books
34030,0374270325,A Man in Full,Tom Wolfe,1998,Farrar Straus &amp; Giroux
34050,0892966548,Killer Market: A Deborah Knott Mystery (Deborah Knott Mysteries (Hardcover)),Margaret Maron,1997,Warner Books Inc
34054,0553210416,The Aeneid of Virgil (Bantam Classics),ALLEN MANDELBAUM,1981,Bantam
34061,0312980191,Naked Came the Phoenix,Marcia Talley,2002,St. Martin's Minotaur
34063,0425144062,Witches' Bane,Susan Wittig Albert,1994,Berkley Publishing Group
34074,0451160916,The Shining,Stephen King,1997,Signet Book
34093,0804111359,Secret History,DONNA TARTT,1993,Ballantine Books
34151,0140244824,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,1996,Penguin Books
34202,0375702709,A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines,1997,Vintage Books USA
34262,0446605239,The Notebook,Nicholas Sparks,1998,Warner Books
34412,0671870998,The Wedding,Julie Garwood,1996,Pocket Books
34420,0670032107,Bible Code II: The Countdown,Michael Drosnin,2002,Viking Books
34424,0743431014,Songs of the Humpback Whale : A Novel in Five Voices,Jodi Picoult,2001,Washington Square Press
34432,1573220876,About a Boy,Nick Hornby,1998,Riverhead Books
34450,0312924801,September,Rosamunde Pilcher,1991,St. Martin's Press
34479,0385472951,The Partner,John Grisham,1997,Doubleday Books
34526,0440236665,Lone Eagle,Danielle Steel,2002,Dell Publishing Company
34536,0515118230,Home Song,Lavyrle Spencer,1995,Jove Books
34552,044661162X,Chasing the Dime,Michael Connelly,2003,Warner Books
34580,0684848961,Chocolate For A Womans Heart : 77 Stories Of Love Kindness And Compassion To Nourish Your Soul And Sweeten Yo,Kay Allenbaugh,1998,Fireside
34589,0515130125,Blackout,John J. Nance,2001,Jove Books
34597,0375727345,House of Sand and Fog,Andre Dubus III,2000,Vintage Books
34757,0060958022,Five Quarters of the Orange,Joanne Harris,2002,Perennial
34812,0060002492,Amazonia,James Rollins,2003,Avon Books
34823,0061013145,Tears of the Moon,Di Morrissey,1998,HarperCollins Publishers
34826,0061057894,Acorna: The Unicorn Girl (Acorna (Paperback)),Anne McCaffrey,1998,Eos
34841,0064409945,The Thief of Always,Clive Barker,2002,HarperTrophy
34845,0140067647,The Sunne in Splendour,Sharon Kay Penman,1990,Ballantine Books
34851,0330282565,Little Drummer Girl,John Lecarre,0,Pan Books Ltd
34852,0345274695,Harpist In the Wind,Patricia A. McKillip,1980,Ballantine Books
34855,0345288823,Heir of Sea and Fire,Patricia A. McKillip,1980,Ballantine Books
34858,0345337662,Interview with the Vampire,Anne Rice,1993,Ballantine Books
35063,0345347951,Childhood's End,Arthur C. Clarke,1987,Del Rey Books
35080,0373115431,Saving Grace (Harlequin Presents No. 11543),Carole Mortimer,1993,Harlequin
35086,0373153260,The Wedding is White (Silhouette Desire),Diana Palmer,2000,Silhouette Books
35093,0380429780,Sooner or Later,Bruce and Carol Hart,1983,Harpercollins Juvenile Books
35095,038097570X,A Groom With a View: A Jane Jeffry Mystery (Jane Jeffry Mysteries (Hardcover)),Jill Churchill,1999,William Morrow &amp; Company
35097,0425065553,White Plague,Frank Herbert,1983,Penguin Putnam~mass
35104,0425162400,The Maltese Goddess: An Archaeological Mystery (Archaeological Mysteries),Lyn Hamilton,1998,Prime Crime
35108,0440200989,Weep No More My Lady,Mary Higgins Clark,1993,Dell
35134,0440224772,Mirror Image,Danielle Steel,1999,Dell Publishing Company
35146,0440235596,Tara Road,Maeve Binchy,2000,Dell Publishing Company
35216,0440940001,Island of the Blue Dolphins (Laurel Leaf Books),Scott O'Dell,1978,Laure Leaf
35253,0440983568,Stranger With My Face (Laurel Leaf Books),Lois Duncan,1990,Laure Leaf
35261,0446360511,Eloquent Silence,Sandra Brown,1995,Warner Books
35270,0446527793,The Guardian,Nicholas Sparks,2003,Warner Books
35297,0446606812,Message in a Bottle,Nicholas Sparks,1999,Warner Vision
35392,0449209830,Mrs. Pollifax and the Hong Kong Buddha,Dorothy Gilman,1988,Fawcett Books
35399,0449700712,Diceys Song,Cynthia Voigt,1984,Ballantine Books
35402,0451172310,A Cat by Any Other Name (Alice Nestleton Mysteries (Paperback)),Lydia Adamson,1994,Signet Book
35406,0451451155,Tigana,Guy Gavriel Kay,1994,Roc
35415,0515094978,The Cat Who Had 14 Tales,Lilian Jackson Braun,1991,Jove Books
35430,055325698X,The Proteus Operation,James P. Hogan,1991,Spectra Books
35434,0553287532,Wish You Were Here (Mrs. Murphy Mysteries (Paperback)),RITA MAE BROWN,1991,Bantam
35450,0553562398,Rest in Pieces (Mrs. Murphy Mysteries (Paperback)),RITA MAE BROWN,1993,Bantam
35461,0670894508,Cause Celeb,Helen Fielding,2001,Viking Books
35472,0671434225,CONTACT,Carl Sagan,1986,Pocket
35485,0671525808,So Long and Thanks for all the Fish,Douglas Adams,1985,Pocket
35500,0671553046,Life Support,Tess Gerritsen,1998,Pocket
35516,0671568175,Let Me Call You Sweetheart,Mary Higgins Clark,1996,Pocket
35551,0671612689,Weave World,Clive Barker,1987,Simon &amp; Schuster
35555,0671673688,While My Pretty One Sleeps,Mary Higgins Clark,1990,Pocket
35581,0671701231,The Anastasia Syndrome,Mary Higgins Clark,1991,Pocket
35603,0671745093,The ETERNAL ENEMY,Christopher Pike,1993,Simon Pulse
35607,0671745107,The IMMORTAL : THE IMMORTAL,Christopher Pike,1993,Simon Pulse
35616,0671786040,Black Dog,Stephen Booth,2001,Pocket
35620,0671867091,Remember Me,Mary Higgins Clark,1995,Pocket
35652,1556611536,"Julia's Last Hope (Oke, Janette, Women of the West.)",Janette Oke,1990,Bethany House Publishers
35660,1558745017,Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1997,Health Communications
35681,1576730360,I Kissed Dating Goodbye: A New Attitude Toward Relationships And Romance,Joshua Harris,1997,Multnomah
35685,325722575X,Der Hahn ist tot. Roman.,Ingrid Noll,1993,Diogenes Verlag
35704,0590939882,The Kid Who Ran for President,Dan Gutman,1996,Apple
35708,0060148934,Spring Moon: A Novel of China,Bette Lord,1981,Harpercollins
35709,0060176075,Lily White,Susan Isaacs,1996,Harpercollins
35715,0060191872,The Run: A Novel,Stuart Woods,2000,HarperCollins Publishers
35718,0060195703,Long Time No See,Susan Isaacs,2001,HarperCollins Publishers
35724,006440174X,"Good Night, Mr. Tom",Michelle Magorian,1986,HarperTrophy
35730,0310252172,Rumors of Another World: What on Earth Are We Missing?,Philip Yancey,2003,Zondervan Publishing Company
35733,0316693235,Violets Are Blue,James Patterson,2001,"Little, Brown"
35776,0345374568,The Old Contemptibles,Martha Grimes,1992,Ballantine Books
35787,0373243286,"Irish Rebel (Special Edition, 1328)",Nora Roberts,2000,Silhouette
35808,0380798565,The Ape Who Guards the Balance : An Amelia Peabody Mystery,Elizabeth Peters,1999,Avon
35816,0380798581,He Shall Thunder in the Sky,Elizabeth Peters,2001,Avon
35827,0380817152,The Golden One : A Novel of Suspense,Elizabeth Peters,2003,Avon
35832,0385489129,My Losing Season (Alex Awards (Awards)),Pat Conroy,2002,Nan A. Talese
35838,0385490445,Alias Grace : A Novel,Margaret Atwood,1997,Anchor
35872,0399139087,Second Nature,Alice Hoffman,1994,Putnam Pub Group
35875,039914465X,Southern Cross,Patricia Daniels Cornwell,1999,Putnam Pub Group
35895,0399146253,The Last Precinct,Patricia Daniels Cornwell,2000,Putnam Publishing Group
35925,0399146725,The Jury,Steve Martini,2001,G. P. Putnam's Sons
35934,0399147365,Cold Paradise,Stuart Woods,2001,G. P. Putnam's Sons
35941,039914739X,Isle of Dogs,Patricia Daniels Cornwell,2001,Putnam Publishing Group
35963,0399149759,Flashback,Nevada Barr,2003,Putnam Publishing Group
35971,0399150803,Trojan Odyssey,Clive Cussler,2003,G. P. Putnam's Sons
35976,0399150897,Blow Fly: A Scarpetta Novel,Patricia Cornwell,2003,Putnam Publishing Group
36024,0399151443,High Country,Nevada Barr,2004,Putnam Publishing Group
36033,0425097722,Fatherhood,Bill Cosby,1994,Berkley Publishing Group
36052,0425147584,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
36086,044022103X,One True Thing,Anna Quindlen,1995,Dell
36129,0446360317,St. Valentine's Night,Andrew M. Greeley,1990,Warner Books
36130,0446517984,Old Songs in a New Cafe : Selected Essays,Robert James Waller,1994,Warner Books
36135,0446523321,The Simple Truth,David Baldacci,1998,Warner Books Inc
36144,0446525774,Saving Faith,David Baldacci,1999,Warner Books
36156,0446525804,Last Man Standing,David Baldacci,2001,Warner Books
36173,0446613266,Four Blind Mice,James Patterson,2003,Warner Books
36211,051511779X,Born in Shame,Nora Roberts,1996,Jove Books
36239,0517577550,Dave Barry Turns 40,Dave Barry,1990,Random House Inc
36247,0553106333,Ashes to Ashes,Tami Hoag,1999,Bantam
36258,0553580906,Claws and Effect,RITA MAE BROWN,2002,Bantam
36271,0553801929,Dark Horse,TAMI HOAG,2002,Bantam
36287,0670896764,A Day Late and a Dollar Short,Terry McMillan,2001,Viking Books
36301,0671015206,The Millionaire Next Door,Thomas J. Stanley,1998,Pocket
36307,0671023209,Transfer of Power,Vince Flynn,2000,Pocket Star
36317,0671025333,Empty Promises,Ann Rule,2000,Pocket
36341,0671040588,Boone's Lick : A Novel,Larry McMurtry,2002,Pocket
36354,0679404864,Dave Barry's Guide to Guys: A Fairly Short Book,Dave Barry,1995,Random House Inc
36363,0679450424,No Safe Place,Richard North Patterson,1998,Random House Inc
36370,0679450432,Dark Lady,Richard North Patterson,1999,Alfred A. Knopf
36378,0679450440,Protect and Defend,Richard North Patterson,2000,Random House Inc
36384,0679459596,Billy Straight: A Novel,Jonathan Kellerman,1999,Random House Trade
36389,068484477X,STONES FROM THE RIVER,Ursula Hegi,1997,Touchstone
36482,0688046606,Night over Water,Ken Follett,1991,Harpercollins Childrens Books
36493,0765341174,"Sarah (Card, Orson Scott. Women of Genesis.)",Orson Scott Card,2001,Forge
36506,076534128X,Rebekah (Women of Genesis),Orson Scott Card,2002,Forge Books
36515,0767913795,Who's Looking Out for You?,BILL O'REILLY,2003,Broadway
36528,0786861541,I'm Only One Man!,Regis Philbin,1995,Hyperion Books
36534,0842332367,Armageddon (Left Behind #11),Tim Lahaye,2003,Tyndale House Publishers
36537,140003180X,The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency),ALEXANDER MCCALL SMITH,2004,Anchor
36558,1551666839,Dead Run,Erica Spindler,2003,Mira
36581,1573220280,The Cloister Walk,Kathleen Norris,1996,Riverhead Books
36589,1573229075,"Black, White and Jewish: Autobiography of a Shifting Self",Rebecca Walker,2002,Riverhead Books
36591,0671010123,Final Jeopardy (Alexandra Cooper Mysteries (Paperback)),Linda Fairstein,1997,Pocket
36601,0446612545,The Beach House,James Patterson,2003,Warner Books
36674,1551664194,Southern Gentlemen,Jennifer Blake,1998,Mira
36678,0451524934,1984,George Orwell,1990,Signet Book
36766,0385318073,Evening Class,Maeve Binchy,1997,Dell
36782,044022425X,Drums of Autumn,DIANA GABALDON,1997,Dell
36811,0312870582,01-01-00: A Novel of the Millennium,R. J. Pineiro,1999,Forge
36813,0380817144,Lord of the Silent: A Novel of Suspense,Elizabeth Peters,2002,Avon
36824,0060198346,The Sky Is Falling,Sidney Sheldon,2000,William Morrow &amp; Company
36835,0142000205,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books
36930,0061030643,The Associate,Phillip Margolin,2002,HarperTorch
36953,006440630X,The Midwife's Apprentice (Trophy Newbery),Karen Cushman,1996,HarperTrophy
36969,0140345809,House of Stairs,William Sleator,1991,Puffin Books
36971,0156005891,Eden Close,Anita Shreve,1998,Harvest Books
36998,0312978367,The Prometheus Deception,Robert Ludlum,2001,St. Martin's Press
37019,0312979479,And Then There Were None : A Novel,Agatha Christie,2001,St. Martin's Paperbacks
37035,0316171565,Tangled Vines,Janet Dailey,1992,Little Brown &amp; Co
37041,0316693294,Cat and Mouse,James Patterson,1997,Replica Books
37069,0345296532,Side Effects,Woody Allen,1981,Ballantine Books
37071,0345309049,Making Peace With Your Parents: The Key to Enriching Your Life and All Your Relationships,Harold Bloomfield,1990,Ballantine Books
37074,0345439104,Drowning Ruth (Oprah's Book Club),CHRISTINA SCHWARZ,2001,Ballantine Books
37152,0373218192,Engaging The Enemy,Nora Roberts,2003,Silhouette
37190,0373272898,Gabriel West : Still The One,Fiona Brand,2003,Silhouette
37195,0373290861,"Dreammaker (Harlequin Historicals, No. 486)",Judith Stacy,1999,Harlequin
37198,0373441754,"Staying Single (Harlequin Flipside, No. 1)",Millie Criswell,2003,Harlequin
37203,0373441762,"One True Love? (Harlequin Flipside, No. 2)",Stephanie Doyle,2003,Harlequin
37209,0373441851,"A Perfect Life? (Harlequin Flipside, No. 11)",Dawn Atkins,2004,Harlequin
37215,0373484003,Irish Hearts,Nora Roberts,2000,Silhouette
37242,0373711263,No Ordinary Child,Darlene Graham,2003,Harlequin
37249,0373711328,Keeping Faith  (A Little secret),Janice Macdonald,2003,Harlequin
37254,0380006456,Fletch,Gregory McDonald,1986,Harper Mass Market Paperbacks (Mm)
37259,0380701006,Inside-Outside Book of New York City,Herman Wouk,1986,Avon Books
37261,0380772469,Forever in Your Embrace,Kathleen E. Woodiwiss,1993,Avon Books
37265,0380818760,Beautiful Dreamer,Elizabeth Lowell,2001,Avon
37267,038082082X,The Rake: Lessons in Love,Suzanne Enoch,2002,Avon
37273,042510107X,Red Storm Rising,Tom Clancy,1997,Berkley Publishing Group
37315,0425115291,Silver Tower,Dale Brown,1995,Berkley Publishing Group
37317,0425120430,Day of the Cheetah,Dale Brown,1993,Berkley Publishing Group
37320,0425142078,Chains of Command,Dale Brown,2001,Berkley Publishing Group
37324,0425180964,The Bear and the Dragon (Jack Ryan Novels),Tom Clancy,2001,Berkley Publishing Group
37363,0425182142,Tom Clancy's Power Plays: Cold War (Tom Clancy's Power Plays (Paperback)),Jerome Preisler,2001,Berkley Publishing Group
37370,042518904X,Widow's Walk,Robert B. Parker,2003,Berkley Publishing Group
37384,0440122090,Echoes,Maeve Binchy,1989,Dell
37416,0440223571,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997,Dell
37435,0440237300,Three Weeks in Paris,BARBARA TAYLOR BRADFORD,2002,Dell
37447,0446354732,Nothing Lasts Forever,Sidney Sheldon,1995,Warner Books
