,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher
35680,0385323638,Pink Slip,RITA CIRESI,1999,Delta
35700,0385421982,The Pelican Brief,JOHN GRISHAM,1992,Doubleday
35723,038542471X,The Client,John Grisham,1993,Doubleday Books
35766,0385475713,Alias Grace,Margaret Atwood,1996,Nan A. Talese
35782,0446532231,"Dude, Where's My Country?",Michael Moore,2003,Warner Books
35871,0446670251,The Virgin Suicides,Jeffrey Eugenides,1994,Warner Books
35961,0670880728,Bridget Jones's Diary,Helen Fielding,1998,Viking Books
36014,0679429220,Midnight in the Garden of Good and Evil: A Savannah Story,John Berendt,1994,Random House
36121,0679751602,Mama Makes Up Her Mind: And Other Dangers of Southern Living,Bailey White,1994,Vintage Books USA
36159,0679764925,Quite a Year for Plums: A Novel,Bailey White,1999,Vintage Books USA
36171,0684195984,FROM POTTER'S FIELD,Patricia Cornwell,1995,Scribner
36205,0767915062,Bill Bryson's African Diary,BILL BRYSON,2002,Broadway
36224,0804105820,It Was on Fire When I Lay Down on It,Robert Fulghum,1993,Ivy Books
36269,0811808424,Under the Tuscan Sun: At Home in Italy,Frances Mayes,1996,Chronicle Books
36277,0373290608,"Hunter Of My Heart (Harlequin Historical, No. 460)",Janet Kendall,1999,Harlequin
36282,051511331X,November of the Heart,LaVyrle Spencer,1995,Jove Books
36295,0553561537,Desire,Amanda Quick,1994,Bantam
36306,0399149244,Tricky Business,Dave Barry,2002,Putnam Publishing Group
36321,0142001821,The Passion of Artemisia,Susan Vreeland,2002,Penguin Books
36349,0316168815,The Lovely Bones,Alice Sebold,2004,Back Bay Books
36393,0316785261,The Fig Eater : A Novel,Jody Shields,2001,Back Bay Books
36409,0345468694,Blessings,ANNA QUINDLEN,2004,Fawcett Books
36416,0452283205,Falling Angels,Tracy Chevalier,2002,Plume Books
36484,0452283868,Sula,Toni Morrison,2002,Plume Books
36502,0553569074,Wouldn't Take Nothing for My Journey Now,Maya Angelou,1994,Bantam Books
36521,0684844826,SALT DANCERS,Ursula Hegi,1997,Touchstone
36529,0684848406,The SECRET BOOK OF GRAZIA DEI ROSSI,Jacqueline Park,1998,Simon &amp; Schuster
36542,0684865742,Tis: A Memoir,Frank McCourt,2000,Scribner
36594,0743225325,Good Harbor: A Novel,Anita Diamant,2001,Scribner
36621,0743237188,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone
36748,0142004278,Big Fish,Daniel Wallace,2003,Penguin USA (Paper)
36768,0425141233,Winter Prey,John Sandford,2004,Berkley Publishing Group
36794,0451184734,Blood Relations,Barbara Parker,1997,Signet Book
36800,055328942X,"The Shelters of Stone (Earth's Children, Book 5)",JEAN M. AUEL,2003,Bantam
36826,0743437802,The Stone Monkey (Lincoln Rhyme Novels (Paperback)),Jeffery Deaver,2003,Pocket
36863,0312974256,Welcome to Temptation,Jennifer Crusie,2001,St. Martin's Paperbacks
36892,0312983301,Full Blast (Janet Evanovich's Full Series),Janet Evanovich,2004,St. Martin's Paperbacks
36923,0312983824,Faking It,Jennifer Crusie,2003,St. Martin's Paperbacks
36970,0425188787,Hunting Season (Anna Pigeon Novels (Paperback)),Nevada Barr,2003,Berkley Publishing Group
36997,0446610550,The Playboy,Carly Phillips,2003,Warner Forever
37015,0451203771,Scarlet Feather,Maeve Binchy,2002,Signet Book
37080,0515118249,The Cat Who Blew the Whistle,Lilian Jackson Braun,1996,Jove Books
37089,051512317X,Rising Tides,Nora Roberts,2001,Jove Books
37119,0515124214,Inner Harbor (Quinn Brothers (Paperback)),Nora Roberts,2001,Jove Books
37148,0515134384,The Cat Who Went Up the Creek,Lilian Jackson Braun,2003,Jove Books
37177,0515136263,Chesapeake Blue,Nora Roberts,2004,Jove Books
37196,051513628X,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books
37246,0515136379,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,Jove Books
37296,0515136530,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,Jove Pubns
37347,0515137111,Birthright,Nora Roberts,2004,Jove Books
37373,0312952716,A Simple Plan,Scott Smith,1994,St. Martin's Press
37401,0375507876,Prague : A Novel,ARTHUR PHILLIPS,2002,Random House
37409,0425147517,The Key to Midnight,Dean R. Koontz,1995,Berkley Publishing Group
37438,0446310492,To Kill a Mockingbird,Harper Lee,1985,Warner Books
37454,0465014909,The Culture of Fear: Why Americans Are Afraid of the Wrong Things,Barry Glassner,2000,Basic Books
37462,0553802542,Thursday's Child,Sandra Brown,2002,Bantam Books
37472,0684855631,The Empty Chair,Jeffery Deaver,2000,Simon &amp; Schuster
37486,0743204697,The Woman Next Door,Barbara Delinsky,2001,Simon &amp; Schuster
37495,0767905385,Catch Me If You Can: The True Story of a Real Fake,Stan Redding,2000,Broadway
37564,0380710846,Caesar's Women (Masters of Rome Series),Colleen McCullough,1997,Avon
37568,0451169530,The Stand: Complete and Uncut,Stephen King,1991,Signet Book
37638,0886777631,"City of Golden Shadow (Otherland, Volume 1)",Tad Williams,1998,Daw Books
37661,0020198906,Joshua,Joseph F Girzone,1987,Macmillan
37678,0316789089,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),Anita Shreve,1999,"Little, Brown"
37743,0345353145,Sphere,MICHAEL CRICHTON,1988,Ballantine Books
37879,0345354613,Eaters of the Dead,MICHAEL CRICHTON,1988,Ballantine Books
37923,0345378482,The Andromeda Strain,MICHAEL CRICHTON,1992,Ballantine Books
37993,0345378490,Congo,Michael Crichton,1995,Ballantine Books
38091,0345380371,Rising Sun,MICHAEL CRICHTON,1992,Ballantine Books
38179,0345402871,Airframe,Michael Crichton,1997,Ballantine Books
38258,034540288X,The Lost World,Michael Crichton,1996,Ballantine Books
38355,0345417623,Timeline,MICHAEL CRICHTON,2000,Ballantine Books
38550,0399141464,Cause of Death,Patricia Daniels Cornwell,1996,Putnam Pub Group
38580,0399145087,Black Notice,Patricia Daniels Cornwell,1999,Putnam Pub Group
38622,0425174808,Tom Clancy's Op-Center: Divide and Conquer (Tom Clancy's Op Center (Paperback)),Tom Clancy,2000,Berkley Publishing Group
38637,0425176932,"Breaking Point (Tom Clancy's Net Force, No. 4)",Steve Perry,2000,Berkley Publishing Group
38651,0425182673,"Cybernation (Tom Clancy's Net Force, No. 6)",Steve Perry,2001,Berkley Publishing Group
38669,0425190919,"Sea of Fire (Op-Center Series, Volume 10)",Jeff Rovin,2003,Berkley Publishing Group
38681,0446526126,Ten Things I Wish I'd Known Before I Went Out into the Real World,Maria Shriver,2000,Warner Books
38692,0679433740,Paradise,Toni Morrison,1998,Alfred A. Knopf
38711,0679457526,Into Thin Air : A Personal Account of the Mount Everest Disaster,JON KRAKAUER,1997,Villard
38754,0684874350,ANGELA'S ASHES,Frank McCourt,1996,Scribner
38886,0688151981,We Are Our Mothers' Daughters,Cokie Roberts,1998,William Morrow
38892,0786881852,Don't Sweat the Small Stuff and It's All Small Stuff : Simple Ways to Keep the Little Things from Taking Over Your Life (Don't Sweat the Small Stuff Series),Richard Carlson,1997,Hyperion
38992,1573221112,The Art of Happiness: A Handbook for Living,Dalai Lama,1998,Penguin Putnam
39021,0446527785,A Bend in the Road,Nicholas Sparks,2001,Warner Books
39066,0440216818,Daybreak,Belva Plain,1995,Dell Publishing Company
39078,0373240007,"Pride Of Jared Mackade (The Mackade Brothers/) (Silhouette Special Edition, No 1000)",Nora Roberts,1995,Silhouette
39088,0743420373,The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley,2000,Pocket
39098,1853260282,Emma (Wordsworth Classics),Jane Austen,1997,NTC/Contemporary Publishing Company
39116,0345384369,Intensity,DEAN KOONTZ,1996,Ballantine Books
39166,0345386108,Winter Moon,Dean R. Koontz,1995,Ballantine Books
39200,0345407288,My American Journey,Colin L. Powell,1996,Ballantine Books
39206,0425153975,The Eyes of Darkness,Dean R. Koontz,1996,Berkley Publishing Group
39246,0440206154,Red Dragon,Thomas Harris,2000,Dell Publishing Company
39412,0446603589,Absolute Power,David Baldacci,1996,Warner Books
39455,0446611778,Last Man Standing,David Baldacci,2002,Warner Vision
39494,0515087491,The Corps: Semper Fi/Bk 1 (Corps (Paperback)),W. E. B. Griffin,1988,Jove Books
39500,0515101486,Special Operations (Badge of Honor Novels (Paperback)),W. E. B. Griffin,1995,Jove Books
39505,1558745157,The Lost Boy: A Foster Child's Search for the Love of a Family,Dave Pelzer,1997,Health Communications
39575,0312958455,The Last Coyote (Last Coyote),Michael Connelly,1996,St. Martin's Press
39584,0345384733,Red Square,Martin Cruz Smith,1993,Ballantine Books
39589,044651652X,The Bridges of Madison County,Robert James Waller,1992,Warner Books
39741,044651747X,Puerto Vallarta Squeeze,Robert James Waller,1995,Warner Books
39760,0451124340,Different Seasons,Stephen King,1983,Penguin Putnam~mass
39784,0515123447,Killing Floor,Lee Child,1998,Jove Books
39798,034543479X,A Widow for One Year,JOHN IRVING,2001,Fawcett
39837,0374480095,Tuck Everlasting,Natalie Babbitt,1985,"Farrar, Straus and Giroux (BYR)"
39862,0446364495,The Bridges of Madison County,Robert James Waller,1995,Warner Books
39887,0804115761,Thousand Acres,JANE SMILEY,1996,Ivy Books
39922,0821766570,The Guest List,Fern Michaels,2000,Zebra Books
39932,006251279X,The Pilgrimage,Paulo Coelho,1995,HarperSanFrancisco
39941,0743203631,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,Touchstone
39999,0440439884,Island of the Blue Dolphins,SCOTT O'DELL,1971,Random House Children's Books
40039,0449003795,P Is for Peril,Sue Grafton,2002,Ballantine Books
40120,0375757597,Normal Girl : A Novel,MOLLY JONG-FAST,2001,Villard
40131,0061031410,Courting Trouble,Lisa Scottoline,2003,HarperTorch
40156,0061094129,Legal Tender,Lisa Scottoline,1997,HarperTorch
40180,0312983433,The Viking Funeral (A Shane Scully Novel),Stephen J. Cannell,2002,St. Martin's Paperbacks
40192,0345440064,Death of a Stranger,ANNE PERRY,2003,Fawcett
40203,0380820889,Blindsighted,Karin Slaughter,2002,HarperTorch
40226,038533558X,Gone For Good,HARLAN COBEN,2002,Delacorte Press
40251,0446527041,The Crush,Sandra Brown,2002,Warner Books
40275,0446611379,The Red Room,Nicci French,2002,Warner Vision
40287,0446612510,The Fourth Perimeter,Tim Green,2003,Warner Books
40302,0449227545,The Hammer of Eden: A Novel,Ken Follett,1999,Fawcett Books
40317,0451179153,Violation,Darian North,1999,Signet Book
40322,0451179897,House of Smoke,J. F. Freedman,1996,Signet Book
40329,0451202473,Bones,Jan Burke,2001,Signet Book
40345,0451204301,Impulse,Catherine Coulter,2001,Signet Book
40360,0451206525,Dead Sleep,Greg Iles,2002,Signet Book
40402,0515125490,Judas Child,Carol O'Connell,1999,Jove Books
40413,0515130389,Carolina Moon,Nora Roberts,2001,Jove Books
40474,0553582364,A Traitor to Memory,Elizabeth George,2002,Bantam Books
40501,0684810387,MOONLIGHT BECOMES YOU,Mary Higgins Clark,1996,Simon &amp; Schuster
40527,0812575911,Elixir,Gary Braver,2001,Tor Books
40534,1551664976,Cause For Alarm,Erica Spindler,1999,Mira
40536,1551667517,Forbidden Fruit (Mira),Erica Spindler,2003,Mira
40549,1551669609,All Fall Down,Erica Spindler,2002,Mira
40553,1551669625,Shocking Pink,Erica Spindler,2002,Mira
40559,0061092800,For My Daughters,Barbara Delinsky,1996,HarperTorch
40564,0312971362,Sis Boom Bah,Jane Heller,2000,St. Martin's Press
40573,0345441133,Summer Island,KRISTIN HANNAH,2002,Ballantine Books
40602,0451204948,A Day Late and a Dollar Short,Terry McMillan,2002,Signet Book
40617,0553564528,Guilty as Sin,TAMI HOAG,1997,Bantam
40653,0099245027,The Testament,John Grisham,1999,Trafalgar Square
40688,0812571991,Legacies : A Repairman Jack Novel (Repairman Jack),F. Paul Wilson,2000,Forge Books
40695,0725107251,From strength to strength: An autobiography,Sara Henderson,1993,Pan MacMillan Publishers Australia
40705,044900371X,The Orchid Thief (Ballantine Reader's Circle),Susan Orlean,2000,Ballantine Books
40743,0374270325,A Man in Full,Tom Wolfe,1998,Farrar Straus &amp; Giroux
40768,0425144062,Witches' Bane,Susan Wittig Albert,1994,Berkley Publishing Group
40779,0451160916,The Shining,Stephen King,1997,Signet Book
40802,0804111359,Secret History,DONNA TARTT,1993,Ballantine Books
40869,0140244824,Songs in Ordinary Time (Oprah's Book Club (Paperback)),Mary McGarry Morris,1996,Penguin Books
40935,0375702709,A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines,1997,Vintage Books USA
41018,0446605239,The Notebook,Nicholas Sparks,1998,Warner Books
41224,0743431014,Songs of the Humpback Whale : A Novel in Five Voices,Jodi Picoult,2001,Washington Square Press
41235,1573220876,About a Boy,Nick Hornby,1998,Riverhead Books
41256,0312924801,September,Rosamunde Pilcher,1991,St. Martin's Press
41290,0385472951,The Partner,John Grisham,1997,Doubleday Books
41348,0440236665,Lone Eagle,Danielle Steel,2002,Dell Publishing Company
41361,0515118230,Home Song,Lavyrle Spencer,1995,Jove Books
41381,044661162X,Chasing the Dime,Michael Connelly,2003,Warner Books
41412,0684848961,Chocolate For A Womans Heart : 77 Stories Of Love Kindness And Compassion To Nourish Your Soul And Sweeten Yo,Kay Allenbaugh,1998,Fireside
41424,0515130125,Blackout,John J. Nance,2001,Jove Books
41435,0375727345,House of Sand and Fog,Andre Dubus III,2000,Vintage Books
41664,0060958022,Five Quarters of the Orange,Joanne Harris,2002,Perennial
41731,0060002492,Amazonia,James Rollins,2003,Avon Books
41743,0061057894,Acorna: The Unicorn Girl (Acorna (Paperback)),Anne McCaffrey,1998,Eos
41761,0345337662,Interview with the Vampire,Anne Rice,1993,Ballantine Books
41991,0345347951,Childhood's End,Arthur C. Clarke,1987,Del Rey Books
42010,0373153260,The Wedding is White (Silhouette Desire),Diana Palmer,2000,Silhouette Books
42017,0425065553,White Plague,Frank Herbert,1983,Penguin Putnam~mass
42026,0440200989,Weep No More My Lady,Mary Higgins Clark,1993,Dell
42057,0440224772,Mirror Image,Danielle Steel,1999,Dell Publishing Company
42072,0440235596,Tara Road,Maeve Binchy,2000,Dell Publishing Company
42167,0440940001,Island of the Blue Dolphins (Laurel Leaf Books),Scott O'Dell,1978,Laure Leaf
42209,0440983568,Stranger With My Face (Laurel Leaf Books),Lois Duncan,1990,Laure Leaf
42217,0446360511,Eloquent Silence,Sandra Brown,1995,Warner Books
42226,0446527793,The Guardian,Nicholas Sparks,2003,Warner Books
42258,0446606812,Message in a Bottle,Nicholas Sparks,1999,Warner Vision
42389,0451451155,Tigana,Guy Gavriel Kay,1994,Roc
42399,0515094978,The Cat Who Had 14 Tales,Lilian Jackson Braun,1991,Jove Books
42417,0553287532,Wish You Were Here (Mrs. Murphy Mysteries (Paperback)),RITA MAE BROWN,1991,Bantam
42433,0553562398,Rest in Pieces (Mrs. Murphy Mysteries (Paperback)),RITA MAE BROWN,1993,Bantam
42444,0670894508,Cause Celeb,Helen Fielding,2001,Viking Books
42455,0671434225,CONTACT,Carl Sagan,1986,Pocket
42470,0671525808,So Long and Thanks for all the Fish,Douglas Adams,1985,Pocket
42485,0671553046,Life Support,Tess Gerritsen,1998,Pocket
42504,0671568175,Let Me Call You Sweetheart,Mary Higgins Clark,1996,Pocket
42544,0671673688,While My Pretty One Sleeps,Mary Higgins Clark,1990,Pocket
42573,0671701231,The Anastasia Syndrome,Mary Higgins Clark,1991,Pocket
42595,0671745107,The IMMORTAL : THE IMMORTAL,Christopher Pike,1993,Simon Pulse
42604,0671867091,Remember Me,Mary Higgins Clark,1995,Pocket
42640,1558745017,Chicken Soup for the Christian Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1997,Health Communications
42663,1576730360,I Kissed Dating Goodbye: A New Attitude Toward Relationships And Romance,Joshua Harris,1997,Multnomah
42669,325722575X,Der Hahn ist tot. Roman.,Ingrid Noll,1993,Diogenes Verlag
42693,0060176075,Lily White,Susan Isaacs,1996,Harpercollins
42700,0060195703,Long Time No See,Susan Isaacs,2001,HarperCollins Publishers
42710,0316693235,Violets Are Blue,James Patterson,2001,"Little, Brown"
42763,0345374568,The Old Contemptibles,Martha Grimes,1992,Ballantine Books
42776,0373243286,"Irish Rebel (Special Edition, 1328)",Nora Roberts,2000,Silhouette
42798,0380798565,The Ape Who Guards the Balance : An Amelia Peabody Mystery,Elizabeth Peters,1999,Avon
42808,0380817152,The Golden One : A Novel of Suspense,Elizabeth Peters,2003,Avon
42813,0385489129,My Losing Season (Alex Awards (Awards)),Pat Conroy,2002,Nan A. Talese
42823,0385490445,Alias Grace : A Novel,Margaret Atwood,1997,Anchor
42862,039914465X,Southern Cross,Patricia Daniels Cornwell,1999,Putnam Pub Group
42889,0399146253,The Last Precinct,Patricia Daniels Cornwell,2000,Putnam Publishing Group
42931,0399146725,The Jury,Steve Martini,2001,G. P. Putnam's Sons
42943,0399147365,Cold Paradise,Stuart Woods,2001,G. P. Putnam's Sons
42952,039914739X,Isle of Dogs,Patricia Daniels Cornwell,2001,Putnam Publishing Group
42982,0399149759,Flashback,Nevada Barr,2003,Putnam Publishing Group
42992,0399150803,Trojan Odyssey,Clive Cussler,2003,G. P. Putnam's Sons
43000,0399150897,Blow Fly: A Scarpetta Novel,Patricia Cornwell,2003,Putnam Publishing Group
43058,0425097722,Fatherhood,Bill Cosby,1994,Berkley Publishing Group
43079,0425147584,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,Berkley Publishing Group
43121,044022103X,One True Thing,Anna Quindlen,1995,Dell
43171,0446517984,Old Songs in a New Cafe : Selected Essays,Robert James Waller,1994,Warner Books
43176,0446523321,The Simple Truth,David Baldacci,1998,Warner Books Inc
43185,0446525774,Saving Faith,David Baldacci,1999,Warner Books
43206,0446525804,Last Man Standing,David Baldacci,2001,Warner Books
43231,0446613266,Four Blind Mice,James Patterson,2003,Warner Books
43275,051511779X,Born in Shame,Nora Roberts,1996,Jove Books
43304,0517577550,Dave Barry Turns 40,Dave Barry,1990,Random House Inc
43314,0553106333,Ashes to Ashes,Tami Hoag,1999,Bantam
43326,0553580906,Claws and Effect,RITA MAE BROWN,2002,Bantam
43341,0553801929,Dark Horse,TAMI HOAG,2002,Bantam
43358,0670896764,A Day Late and a Dollar Short,Terry McMillan,2001,Viking Books
43373,0671023209,Transfer of Power,Vince Flynn,2000,Pocket Star
43387,0671025333,Empty Promises,Ann Rule,2000,Pocket
43417,0671040588,Boone's Lick : A Novel,Larry McMurtry,2002,Pocket
43432,0679404864,Dave Barry's Guide to Guys: A Fairly Short Book,Dave Barry,1995,Random House Inc
43442,0679450424,No Safe Place,Richard North Patterson,1998,Random House Inc
43449,0679450432,Dark Lady,Richard North Patterson,1999,Alfred A. Knopf
43461,0679450440,Protect and Defend,Richard North Patterson,2000,Random House Inc
43468,0679459596,Billy Straight: A Novel,Jonathan Kellerman,1999,Random House Trade
43478,068484477X,STONES FROM THE RIVER,Ursula Hegi,1997,Touchstone
43603,0688046606,Night over Water,Ken Follett,1991,Harpercollins Childrens Books
43616,0765341174,"Sarah (Card, Orson Scott. Women of Genesis.)",Orson Scott Card,2001,Forge
43634,076534128X,Rebekah (Women of Genesis),Orson Scott Card,2002,Forge Books
43644,0767913795,Who's Looking Out for You?,BILL O'REILLY,2003,Broadway
43657,140003180X,The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency),ALEXANDER MCCALL SMITH,2004,Anchor
43680,1551666839,Dead Run,Erica Spindler,2003,Mira
43704,1573220280,The Cloister Walk,Kathleen Norris,1996,Riverhead Books
43713,0671010123,Final Jeopardy (Alexandra Cooper Mysteries (Paperback)),Linda Fairstein,1997,Pocket
43727,0446612545,The Beach House,James Patterson,2003,Warner Books
43831,0451524934,1984,George Orwell,1990,Signet Book
43932,0385318073,Evening Class,Maeve Binchy,1997,Dell
43953,044022425X,Drums of Autumn,DIANA GABALDON,1997,Dell
43986,0380817144,Lord of the Silent: A Novel of Suspense,Elizabeth Peters,2002,Avon
44001,0060198346,The Sky Is Falling,Sidney Sheldon,2000,William Morrow &amp; Company
44016,0142000205,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books
44145,0061030643,The Associate,Phillip Margolin,2002,HarperTorch
44173,006440630X,The Midwife's Apprentice (Trophy Newbery),Karen Cushman,1996,HarperTrophy
44193,0156005891,Eden Close,Anita Shreve,1998,Harvest Books
44226,0312978367,The Prometheus Deception,Robert Ludlum,2001,St. Martin's Press
44258,0312979479,And Then There Were None : A Novel,Agatha Christie,2001,St. Martin's Paperbacks
44280,0316693294,Cat and Mouse,James Patterson,1997,Replica Books
44317,0345439104,Drowning Ruth (Oprah's Book Club),CHRISTINA SCHWARZ,2001,Ballantine Books
44412,0373218192,Engaging The Enemy,Nora Roberts,2003,Silhouette
44457,0373441754,"Staying Single (Harlequin Flipside, No. 1)",Millie Criswell,2003,Harlequin
44462,0373484003,Irish Hearts,Nora Roberts,2000,Silhouette
44495,0373711263,No Ordinary Child,Darlene Graham,2003,Harlequin
44504,0373711328,Keeping Faith  (A Little secret),Janice Macdonald,2003,Harlequin
44509,0380701006,Inside-Outside Book of New York City,Herman Wouk,1986,Avon Books
44512,0380772469,Forever in Your Embrace,Kathleen E. Woodiwiss,1993,Avon Books
44520,0380818760,Beautiful Dreamer,Elizabeth Lowell,2001,Avon
44522,042510107X,Red Storm Rising,Tom Clancy,1997,Berkley Publishing Group
44567,0425115291,Silver Tower,Dale Brown,1995,Berkley Publishing Group
44569,0425120430,Day of the Cheetah,Dale Brown,1993,Berkley Publishing Group
44574,0425180964,The Bear and the Dragon (Jack Ryan Novels),Tom Clancy,2001,Berkley Publishing Group
44622,0425182142,Tom Clancy's Power Plays: Cold War (Tom Clancy's Power Plays (Paperback)),Jerome Preisler,2001,Berkley Publishing Group
44629,042518904X,Widow's Walk,Robert B. Parker,2003,Berkley Publishing Group
44646,0440122090,Echoes,Maeve Binchy,1989,Dell
44681,0440223571,This Year It Will Be Different: And Other Stories,Maeve Binchy,1997,Dell
44701,0440237300,Three Weeks in Paris,BARBARA TAYLOR BRADFORD,2002,Dell
44717,0446354732,Nothing Lasts Forever,Sidney Sheldon,1995,Warner Books
44739,0446611867,A Bend in the Road,Nicholas Sparks,2002,Warner Books
44848,0449208672,The Cater Street Hangman,Anne Perry,1990,Fawcett Books
44871,0515110973,Honest Illusions,Nora Roberts,1995,Jove Books
44889,0515124621,Then Came Heaven,LaVyrle Spencer,1999,Jove Books
44908,0515134368,The Penwyth Curse,Catherine Coulter,2004,Jove Books
44927,0553278746,The Postman (Bantam Classics),David Brin,1990,Spectra Books
44950,0553560700,Acts of Faith,Erich Segal,1993,Bantam Books
44956,0553569031,Gone But Not Forgotten,PHILLIP M. MARGOLIN,1994,Bantam
44982,0671523074,Eye of the Beholder,Jayne Ann Krentz,1999,Pocket
44988,0671644459,Awakening,Jude Deveraux,1988,Pocket
44995,0671644475,The Conquest,Jude Deveraux,1991,Pocket
45009,0671727583,Smart Women,Judy Blume,1990,Pocket Books
45039,0671739743,The Velvet Promise,Jude Deveraux,1991,Pocket
45051,0743403452,Absolute Rage,Robert K. Tanenbaum,2003,Pocket Books
45057,0743410181,Temptation,Jude Deveraux,2001,Pocket Books
45072,0778320286,Changing Habits (Mira),Debbie Macomber,2004,Mira
45081,0804107432,Dying Young,Marti Leimbach,1991,Ivy Books
45088,1551661586,Witchcraft,Jayne Ann Krentz,1996,Mira
45096,1551665344,Horsemasters Daughter,Susan Wiggs,1999,Mira
45105,1551668300,16 Lighthouse Road,Debbie Macomber,2001,Mira
45122,1551669293,204 Rosewood Lane,Debbie Macomber,2002,Mira
45137,0020532105,CRY THE BELOVED COUNTRY (Scribner Classic),Alan Paton,1987,Scribner
45148,0060926317,Mutant Message Down Under,Marlo Morgan,1995,Perennial
45188,0060958014,Coastliners : A Novel,Joanne Harris,2003,Perennial
45197,0140280553,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",Dava Sobel,2000,Penguin Books
45233,0156007819,Eucalyptus: A Novel,Murray Bail,1999,Harvest Books
45243,0156011042,East of the Mountains (Vintage Contemporaries (Paperback)),David Guterson,2000,Harvest Books
45265,0345423135,The Magic Circle,Katherine Neville,1999,Ballantine Books
45287,0373218036,"Truly, Madly Manhattan",Nora Roberts,2003,Silhouette
45329,0385319207,One True Thing,Anna Quindlen,1997,Delta Trade Paperbacks
45351,0385334923,Tulip Fever,DEBORAH MOGGACH,2001,Delta
45366,0385494246,Amsterdam : A Novel,IAN MCEWAN,1999,Anchor
45398,0385498802,Bee Season: A Novel,Myla Goldberg,2001,Anchor Books/Doubleday
45488,0425152251,Sophie's World: A Novel About the History of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group
45582,0440212723,Cold Sassy Tree,Olive Ann Burns,1992,Bantam Doubleday Dell
45599,0451209907,Quentins,Maeve Binchy,2003,Signet Book
45639,0671789422,Possessing the Secret of Joy,Alice Walker,1993,Pocket
45667,0688177859,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,2000,Perennial
45713,0802139256,Peace Like a River,Leif Enger,2002,Grove Press
45762,0553574671,Prime Cut,Diane Mott Davidson,2000,Bantam Books
45792,0553268937,The Water Is Wide,PAT CONROY,1987,Bantam
45813,014025448X,At Home in Mitford (The Mitford Years),Jan Karon,1996,Viking Books
45896,0385319568,The Long Road Home,DANIELLE STEEL,1998,Delacorte Press
45908,0385324057,Summer Sisters,Judy Blume,1998,Delacorte Press
45950,0385334710,Looking Back,Belva Plain,2001,Delacorte Press
45959,0385497466,The Brethren,JOHN GRISHAM,2000,Doubleday
46020,0446527017,Standoff,Sandra Brown,2000,Warner Books
46044,0446527130,Envy,Sandra Brown,2001,Warner Books
46062,0446527165,Wish You Well,David Baldacci,2000,Warner Books
46095,0671510126,The Good Earth (Enriched Classics),Pearl S. Buck,1994,Pocket
46117,0671786458,Paradise County (American Sisters),Karen Robards,2000,Atria
46123,0684835959,YOU BELONG TO ME,Mary Higgins Clark,1998,Simon &amp; Schuster
46149,0743206029,On the Street Where You Live : A Novel,Mary Higgins Clark,2001,Simon &amp; Schuster
46193,0688170528,The Pact: A Love Story,Jodi Picoult,1999,Quill
46236,006093090X,The Night Listener : A Novel,Armistead Maupin,2001,Perennial
46254,0060977493,The God of Small Things,Arundhati Roy,1998,Perennial
46351,0140039589,Watership Down,Richard Adams,1974,Penguin Books
46373,0349101779,The Wasp Factory,Iain Banks,0,Abacus
46408,0375411550,The Bluest Eye,Toni Morrison,2000,Knopf
46435,0440216745,Whispers,BELVA PLAIN,1994,Dell
46458,0446613436,The Guardian,Nicholas Sparks,2004,Warner Books
46489,0553584510,The Survivors Club,LISA GARDNER,2003,Bantam
46526,0671027123,All Through the Night (Holiday Classics),Mary Higgins Clark,1999,Pocket
46545,0743460529,Daddy's Little Girl,Mary Higgins Clark,2003,Pocket
46588,0446604666,Sick Puppy,Carl Hiaasen,2001,Warner Vision
46661,0156711427,A Passage to India,E.M. Forster,1965,Harvest Books
46688,0618129030,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",J. R. R. Tolkien,2001,Houghton Mifflin Company
46703,0061093327,Low Country,Anne Rivers Siddons,1999,HarperTorch
46718,0440241162,Nerd in Shining Armor,Vicki Lewis Thompson,2003,Dell Publishing Company
46753,0515114006,Private Scandals,Nora Roberts,1994,Jove Books
46770,1878424319,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,1997,Amber-Allen Publishing
46832,039592720X,Interpreter of Maladies,Jhumpa Lahiri,1999,Houghton Mifflin Co
46906,0451153553,Misery,Stephen King,1988,New Amer Library
46951,0451163494,The Key to Rebecca,Ken Follett,1989,Signet Book
